date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/mï¿?,PAR (ï¿½mol/mï¿?s),max. PAR (ï¿½mol/mï¿?s),Tlog (degC),OT
2020/3/14 17:40,995.88,8.23,281.72,-2.48,46.65,10.91,5.09,5.82,3.18,5.11,1230.52,1.61,2.72,141.7,0,0,41.85,90.15,130.31,23.24,415.3
2020/3/14 17:50,995.89,8.06,281.55,-2.54,46.96,10.78,5.06,5.72,3.17,5.08,1231.28,1.51,2.82,142.6,0,0,18.91,57.53,65.44,23,415.3
2020/3/14 18:00,995.97,7.64,281.12,-2.53,48.37,10.48,5.07,5.41,3.17,5.09,1233.23,1.24,2.32,184,0,0,12.27,40.73,49.03,22.68,416.4
2020/3/14 18:10,996,7.39,280.87,-2.45,49.49,10.3,5.1,5.2,3.19,5.12,1234.34,0.41,1.08,178,0,0,5.63,24.71,32.43,22.28,417.6
2020/3/14 18:20,996.1,7.04,280.51,-2.51,50.49,10.06,5.08,4.98,3.18,5.1,1236.02,0.57,1.96,169.9,0,0,0.6,11.58,17.18,21.82,417.7
2020/3/14 18:30,996.22,6.95,280.42,-2.18,52.03,10,5.2,4.79,3.25,5.22,1236.49,0.83,2.64,115.5,0,0,0,3.86,6.95,21.35,418.8
2020/3/14 18:40,996.33,6.78,280.24,-2.24,52.43,9.88,5.18,4.7,3.24,5.2,1237.39,1.85,2.56,115.9,0,0,0,0,1.93,20.89,417.6
2020/3/14 18:50,996.49,6.66,280.1,-2.54,51.7,9.8,5.07,4.73,3.17,5.08,1238.17,2.17,3.12,116.7,0,0,0,0,0,20.44,417
2020/3/14 19:00,996.62,6.63,280.06,-2.78,50.88,9.78,4.97,4.8,3.11,4.99,1238.53,2.07,3.36,97.6,0,0,0,0,0,20.02,416.7
2020/3/14 19:10,996.77,6.52,279.94,-2.5,52.34,9.7,5.08,4.62,3.18,5.09,1239.14,1.61,3.6,105.2,0,0,0,0,0,19.62,418.1
2020/3/14 19:20,996.9,6.31,279.72,-2.33,53.81,9.56,5.14,4.42,3.22,5.16,1240.22,1.05,2.32,84.1,0,0,0,0,0,19.23,419.5
2020/3/14 19:30,996.97,5.87,279.27,-2.3,55.61,9.27,5.16,4.12,3.22,5.17,1242.28,0.99,1.52,211.2,0,0,0,0,0,18.83,420.3
2020/3/14 19:40,997,5.38,278.78,-2.24,57.78,8.96,5.18,3.78,3.24,5.2,1244.46,1.05,1.76,208.9,0,0,0,0,0,18.46,421
2020/3/14 19:50,997.09,5.11,278.5,-2.08,59.56,8.8,5.24,3.56,3.27,5.25,1245.76,1.04,1.76,192.3,0,0,0,0,0,18.11,421.4
2020/3/14 20:00,997.09,4.95,278.34,-2,60.62,8.7,5.27,3.42,3.3,5.29,1246.47,1.56,2.2,201.6,0,0,0,0,0,17.78,421.9
2020/3/14 20:10,997.08,4.88,278.27,-1.98,60.98,8.66,5.28,3.38,3.3,5.29,1246.76,1.63,2.52,198.5,0,0,0,0,0,17.48,421.1
2020/3/14 20:20,997.1,4.82,278.21,-2,61.15,8.62,5.27,3.35,3.29,5.29,1247.06,1.74,3,195.8,0,0,0,0,0,17.2,421.2
2020/3/14 20:30,997.15,4.67,278.06,-2.02,61.7,8.53,5.26,3.27,3.29,5.28,1247.77,1.55,2.68,193.2,0,0,0,0,0,16.92,421.1
2020/3/14 20:40,997.2,4.56,277.94,-2.07,61.96,8.46,5.24,3.22,3.28,5.26,1248.36,2.01,3.28,202.3,0,0,0,0,0,16.67,420.1
2020/3/14 20:50,997.24,4.41,277.78,-2.1,62.5,8.37,5.23,3.14,3.27,5.25,1249.11,1.99,3.28,198.7,0,0,0,0,0,16.43,420
2020/3/14 21:00,997.24,4.32,277.7,-2.09,62.94,8.32,5.24,3.08,3.27,5.25,1249.48,2.07,3.32,191.3,0,0,0,0,0,16.19,420.6
2020/3/14 21:10,997.24,4.15,277.53,-2.06,63.84,8.22,5.25,2.97,3.28,5.26,1250.26,1.17,2.56,183.6,0,0,0,0,0,15.96,421.5
2020/3/14 21:20,997.3,4.03,277.4,-2.09,64.21,8.15,5.24,2.92,3.27,5.25,1250.88,1.27,2.68,180.5,0,0,0,0,0,15.74,421.4
2020/3/14 21:30,997.29,3.94,277.32,-2.12,64.48,8.1,5.23,2.88,3.27,5.24,1251.25,1.17,2.24,184.4,0,0,0,0,0,15.56,422
2020/3/14 21:40,997.31,3.77,277.14,-2.14,65.18,8.01,5.22,2.79,3.26,5.23,1252.06,1.05,1.8,190.5,0,0,0,0,0,15.39,422.8
2020/3/14 21:50,997.3,3.63,277.01,-2.2,65.52,7.93,5.19,2.73,3.25,5.21,1252.69,1.19,2.36,202.1,0,0,0,0,0,15.24,423
2020/3/14 22:00,997.25,3.57,276.95,-2.26,65.51,7.89,5.17,2.72,3.23,5.19,1252.92,1.4,2.06,200.9,0,0,0,0,0,15.09,422.6
2020/3/14 22:10,997.23,3.42,276.8,-2.29,66.05,7.81,5.16,2.65,3.22,5.17,1253.59,1.35,1.76,196.3,0,0,0,0,0,14.95,422.7
2020/3/14 22:20,997.17,3.23,276.62,-2.37,66.56,7.71,5.13,2.58,3.21,5.14,1254.38,1.5,2.34,211.7,0,0,0,0,0,14.81,422.8
2020/3/14 22:30,997.13,3.11,276.5,-2.41,66.91,7.64,5.11,2.53,3.2,5.13,1254.89,1.47,2.68,206.9,0,0,0,0,0,14.67,422.7
2020/3/14 22:40,997.15,2.92,276.31,-2.43,67.74,7.54,5.11,2.43,3.19,5.12,1255.76,1.4,1.88,196.8,0,0,0,0,0,14.52,423.4
2020/3/14 22:50,997.14,2.69,276.07,-2.46,68.74,7.41,5.1,2.32,3.19,5.11,1256.83,0.86,2.06,209.8,0,0,0,0,0,14.37,424.2
2020/3/14 23:00,997.11,2.56,275.95,-2.41,69.59,7.35,5.11,2.23,3.2,5.13,1257.37,0.76,1.72,190.1,0,0,0,0,0,14.23,425.1
2020/3/14 23:10,997.1,2.47,275.86,-2.38,70.2,7.3,5.13,2.18,3.2,5.14,1257.75,0.66,1.94,199.5,0,0,0,0,0,14.09,426.4
2020/3/14 23:20,997.12,2.19,275.58,-2.46,71.2,7.16,5.1,2.06,3.18,5.11,1259.06,0.64,1.6,180.8,0,0,0,0,0,13.95,427.8
2020/3/14 23:30,997.08,1.82,275.21,-2.45,73.2,6.97,5.1,1.87,3.19,5.12,1260.72,1.66,3.32,176.1,0,0,0,0,0,13.81,430.4
2020/3/14 23:40,997.05,1.72,275.11,-2.47,73.6,6.92,5.09,1.83,3.18,5.11,1261.13,2.81,4.53,151.2,0,0,0,0,0,13.67,430.3
2020/3/14 23:50,996.99,1.6,274.99,-2.39,74.7,6.86,5.12,1.73,3.2,5.14,1261.61,2.2,3.16,176.9,0,0,0,0,0,13.52,431
2020/3/15 0:00,996.94,1.57,274.97,-2.45,74.5,6.84,5.1,1.75,3.19,5.11,1261.69,1.73,3.04,195.8,0,0,0,0,0,13.36,430.2
2020/3/15 0:10,996.89,1.57,274.97,-2.56,73.9,6.84,5.06,1.79,3.16,5.07,1261.65,1.24,1.92,213.4,0,0,0,0,0,13.21,430.9
2020/3/15 0:20,996.87,1.62,275.03,-2.64,73.2,6.87,5.03,1.84,3.14,5.04,1261.4,0.98,1.9,222.4,0,0,0,0,0,13.06,430.4
2020/3/15 0:30,996.86,1.8,275.21,-2.74,71.7,6.96,4.99,1.97,3.12,5,1260.58,0.71,1.52,230.1,0,0,0,0,0,12.91,429
2020/3/15 0:40,996.84,1.91,275.32,-2.87,70.5,7.01,4.94,2.07,3.09,4.96,1260.09,1.11,2.08,226.1,0,0,0,0,0,12.79,428.5
2020/3/15 0:50,996.87,1.83,275.24,-2.9,70.7,6.97,4.93,2.04,3.08,4.95,1260.47,0.91,1.44,216,0,0,0,0,0,12.69,428.9
2020/3/15 1:00,996.79,1.77,275.18,-2.94,70.8,6.94,4.91,2.03,3.07,4.93,1260.69,0.61,1.32,184.8,0,0,0,0,0,12.6,429.3
2020/3/15 1:10,996.7,1.78,275.2,-3.15,69.65,6.95,4.84,2.11,3.03,4.86,1260.54,1.12,1.72,206.8,0,0,0,0,0,12.53,428.5
2020/3/15 1:20,996.66,1.8,275.22,-3.25,69.01,6.96,4.8,2.16,3,4.82,1260.42,1.4,2.2,200.4,0,0,0,0,0,12.47,428.8
2020/3/15 1:30,996.67,1.69,275.11,-3.08,70.5,6.9,4.86,2.04,3.04,4.88,1260.93,0.5,1.28,135.8,0,0,0,0,0,12.42,432.3
2020/3/15 1:40,996.6,1.47,274.89,-3.17,71.1,6.79,4.83,1.96,3.02,4.85,1261.86,1.2,2.52,165.6,0,0,0,0,0,12.36,432.4
2020/3/15 1:50,996.66,1.14,274.57,-3.21,72.6,6.64,4.82,1.82,3.01,4.83,1263.43,1.31,3.04,184.4,0,0,0,0,0,12.32,433.5
2020/3/15 2:00,996.62,0.96,274.38,-3.3,73.1,6.55,4.79,1.76,2.99,4.8,1264.25,2.29,3.65,167.9,0,0,0,0,0,12.26,432.4
2020/3/15 2:10,996.55,1.21,274.64,-3.38,71.3,6.67,4.76,1.91,2.97,4.77,1263,2.14,3.65,175.9,0,0,0,0,0,12.2,431.7
2020/3/15 2:20,996.54,1.13,274.56,-3.4,71.6,6.63,4.75,1.88,2.97,4.76,1263.37,1.9,3.17,191.1,0,0,0,0,0,12.13,432.9
2020/3/15 2:30,996.55,1.1,274.53,-3.53,71.1,6.62,4.7,1.91,2.94,4.72,1263.54,1.88,3.25,193.3,0,0,0,0,0,12.06,433
2020/3/15 2:40,996.49,1.25,274.69,-3.63,69.8,6.69,4.67,2.02,2.92,4.69,1262.79,1.78,3.11,186.9,0,0,0,0,0,11.99,431.8
2020/3/15 2:50,996.36,1.44,274.88,-3.7,68.5,6.78,4.64,2.14,2.9,4.66,1261.77,2.05,3.41,186.7,0,0,0,0,0,11.92,431.2
2020/3/15 3:00,996.22,1.6,275.05,-3.75,67.44,6.86,4.62,2.23,2.89,4.64,1260.88,2.27,3.37,185.2,0,0,0,0,0,11.87,430.3
2020/3/15 3:10,996.17,1.57,275.03,-3.82,67.26,6.84,4.6,2.24,2.88,4.62,1260.96,1.67,2.2,202.9,0,0,0,0,0,11.81,430.7
2020/3/15 3:20,996.13,1.5,274.96,-3.84,67.47,6.81,4.59,2.21,2.87,4.61,1261.24,2.06,3.05,191.4,0,0,0,0,0,11.77,431.1
2020/3/15 3:30,996.12,1.18,274.65,-3.86,68.94,6.66,4.59,2.07,2.87,4.61,1262.66,2.12,3.01,195.7,0,0,0,0,0,11.73,431.9
2020/3/15 3:40,996.08,0.97,274.44,-3.86,69.96,6.56,4.59,1.97,2.87,4.6,1263.59,2.03,2.68,193.6,0,0,0,0,0,11.7,432.2
2020/3/15 3:50,996.1,0.89,274.36,-3.86,70.4,6.52,4.59,1.93,2.87,4.61,1263.99,1.96,2.72,194.7,0,0,0,0,0,11.66,433
2020/3/15 4:00,996.14,0.87,274.34,-3.88,70.4,6.51,4.58,1.93,2.87,4.6,1264.13,1.77,2.62,201.5,0,0,0,0,0,11.61,432.8
2020/3/15 4:10,996.1,1.02,274.48,-3.91,69.5,6.58,4.57,2.01,2.86,4.59,1263.43,1.66,2.36,202.7,0,0,0,0,0,11.56,431.7
2020/3/15 4:20,996.08,1.16,274.62,-3.92,68.73,6.64,4.56,2.08,2.86,4.58,1262.76,1.67,2.16,194.9,0,0,0,0,0,11.51,431.5
2020/3/15 4:30,996.09,1.13,274.6,-3.92,68.86,6.63,4.57,2.06,2.86,4.58,1262.89,1.59,2.12,201,0,0,0,0,0,11.46,431.5
2020/3/15 4:40,996.07,1.15,274.62,-3.94,68.69,6.64,4.56,2.08,2.85,4.58,1262.78,1.7,2.48,210,0,0,0,0,0,11.42,431
2020/3/15 4:50,996.02,1.15,274.62,-3.95,68.64,6.64,4.56,2.08,2.85,4.57,1262.73,2.2,3.49,201.9,0,0,0,0,0,11.39,430.5
2020/3/15 5:00,995.99,1.04,274.51,-3.94,69.22,6.59,4.56,2.03,2.85,4.58,1263.2,2.6,3.33,208,0,0,0,0,0,11.36,430.1
2020/3/15 5:10,996.01,1.04,274.51,-3.91,69.4,6.58,4.57,2.01,2.86,4.59,1263.22,2.95,3.65,210.2,0,0,0,0,0,11.33,429.7
2020/3/15 5:20,995.91,1.03,274.51,-3.89,69.51,6.58,4.58,2.01,2.86,4.6,1263.1,2.88,3.97,202.7,0,0,0,0,0,11.29,429.2
2020/3/15 5:30,995.84,0.95,274.43,-3.86,70.1,6.54,4.59,1.96,2.87,4.61,1263.41,2.75,3.53,199.9,0,0,0,0,0,11.23,429.5
2020/3/15 5:40,995.77,1.03,274.52,-3.81,69.94,6.58,4.6,1.98,2.88,4.62,1262.91,2.45,3.69,199.7,0,0,0,0,0,11.17,429.1
2020/3/15 5:50,995.69,1.14,274.63,-3.76,69.71,6.63,4.62,2.01,2.89,4.64,1262.33,2.06,3.11,199.2,0,0,0,0,0,11.11,429.1
2020/3/15 6:00,995.64,1.14,274.65,-3.74,69.77,6.64,4.63,2.01,2.9,4.65,1262.22,1.79,3.01,191,0,0,0,0,0,11.08,429.4
2020/3/15 6:10,995.51,1.09,274.6,-3.71,70.2,6.61,4.64,1.97,2.9,4.66,1262.3,1.67,2.48,192.3,0,0,0,0,1.35,11.08,430.1
2020/3/15 6:20,995.4,0.95,274.47,-3.75,70.7,6.54,4.63,1.92,2.9,4.65,1262.82,1.34,2.68,196.5,0,0,0,2.7,4.44,11.09,430.1
2020/3/15 6:30,995.29,0.73,274.26,-3.7,72.1,6.44,4.64,1.8,2.91,4.67,1263.67,1.16,2.16,183.7,0,0,4.43,9.85,15.83,11.11,432.2
2020/3/15 6:40,995.19,0.34,273.87,-3.77,73.8,6.26,4.62,1.64,2.89,4.64,1265.37,1.48,2.26,203.2,0,0,11.47,23.94,33.78,11.14,434.9
2020/3/15 6:50,995,0.14,273.69,-3.71,75.2,6.17,4.64,1.53,2.91,4.66,1266.03,1.1,1.86,195.2,0,0,23.14,44.98,55.41,11.16,436.6
2020/3/15 7:00,994.92,0.19,273.75,-3.62,75.4,6.19,4.67,1.52,2.93,4.69,1265.67,1.1,1.88,212.5,0,0,43.26,74.9,93.44,11.18,437.7
2020/3/15 7:10,994.84,0.48,274.05,-3.45,74.8,6.33,4.73,1.59,2.96,4.76,1264.19,1.49,2.64,182,0,0,73.84,117.37,143.05,11.21,438.1
2020/3/15 7:20,994.79,0.99,274.56,-3.26,73.1,6.56,4.8,1.77,3.01,4.82,1261.76,1.53,3.29,179.7,0,0,88.93,147.3,160.23,11.27,437.8
2020/3/15 7:30,994.84,1.08,274.64,-3.25,72.7,6.61,4.8,1.8,3.01,4.83,1261.43,1.73,3.55,196.2,0,0,105.63,180.89,213.51,11.37,437.8
2020/3/15 7:40,994.9,1.36,274.92,-3.13,71.9,6.74,4.84,1.89,3.03,4.87,1260.2,2,3.49,178.4,0,0,66.8,132.43,192.66,11.52,436.3
2020/3/15 7:50,994.89,1.35,274.91,-3.09,72.2,6.73,4.86,1.87,3.05,4.89,1260.23,1.85,3.37,174.9,0,0,57.14,128.19,146.91,11.72,435.9
2020/3/15 8:00,994.88,1.6,275.16,-2.99,71.4,6.86,4.9,1.96,3.07,4.92,1259.05,2.42,3.77,173.5,0,0,128.77,251.16,343.24,11.93,435.1
2020/3/15 8:10,994.95,2.45,276.01,-2.72,68.54,7.29,5,2.29,3.13,5.02,1255.18,2.61,4.57,170.9,0,0,201.61,377.41,419.69,12.13,434.5
2020/3/15 8:20,994.9,3.19,276.75,-2.6,65.62,7.68,5.04,2.64,3.16,5.07,1251.76,2.78,4.33,161.6,0,0,239.84,446.72,472.39,12.38,433.6
2020/3/15 8:30,994.92,3.69,277.25,-2.34,64.56,7.96,5.14,2.82,3.22,5.17,1249.46,2.59,4.49,166.9,0,0,267.81,498.07,519.11,12.74,433.3
2020/3/15 8:40,994.92,4.24,277.81,-2.13,63.09,8.28,5.22,3.06,3.27,5.25,1246.94,1.97,3.24,174.6,0,0,288.13,536.87,563.9,13.21,431.4
2020/3/15 8:50,994.91,5.1,278.67,-2.07,59.67,8.79,5.25,3.55,3.29,5.27,1243.05,2.66,4.39,167.9,0,0,312.27,582.62,611.2,13.78,428.1
2020/3/15 9:00,994.91,5.69,279.26,-2.22,56.6,9.16,5.19,3.98,3.25,5.21,1240.46,3.94,5.79,156.4,0,0,343.46,639.38,663.13,14.41,425.2
2020/3/15 9:10,994.9,6,279.57,-2.23,55.38,9.36,5.18,4.18,3.25,5.21,1239.09,3.87,5.75,154.4,0,0,367.61,687.06,709.46,15.06,423.8
2020/3/15 9:20,994.89,6.25,279.82,-2.15,54.74,9.52,5.21,4.31,3.27,5.24,1237.93,3.9,5.73,156.7,0,0,390.34,731.27,754.05,15.66,423
2020/3/15 9:30,994.84,6.77,280.35,-1.88,53.87,9.87,5.32,4.55,3.33,5.35,1235.52,3.19,4.97,169.1,0,0,412.47,776.06,798.45,16.21,422.4
2020/3/15 9:40,994.79,7.13,280.71,-2.04,51.96,10.12,5.26,4.86,3.29,5.28,1233.91,4.49,6.25,157.2,0,0,435.81,820.66,842.08,16.72,421.5
2020/3/15 9:50,994.78,7.57,281.15,-1.98,50.64,10.43,5.28,5.15,3.31,5.31,1231.96,3.84,5.81,165.6,0,0,457.75,862.93,882.24,17.21,420.7
2020/3/15 10:00,994.75,7.95,281.53,-1.95,49.45,10.7,5.29,5.41,3.32,5.32,1230.25,3.74,6.17,170.9,0,0,477.67,901.93,920.85,17.67,419.9
2020/3/15 10:10,994.64,8.38,281.97,-1.85,48.37,11.02,5.33,5.69,3.34,5.36,1228.22,3.91,5.97,162.2,0,0,495.17,934.94,956.95,18.12,419.7
2020/3/15 10:20,994.56,8.49,282.09,-2.01,47.45,11.1,5.27,5.83,3.3,5.3,1227.67,4.62,6.81,152.6,0,0,501.21,949.42,989.19,18.55,418.8
2020/3/15 10:30,994.44,8.74,282.35,-1.92,46.95,11.29,5.3,5.99,3.32,5.33,1226.41,4.46,7.37,163.3,0,0,536.62,1015.64,1040.73,18.94,418.1
2020/3/15 10:40,994.3,9.07,282.69,-1.81,46.32,11.55,5.35,6.2,3.35,5.38,1224.78,4.08,6.21,170.6,0,0,547.89,1039.38,1050.58,19.28,417.5
2020/3/15 10:50,994.2,9.49,283.12,-1.93,44.61,11.88,5.3,6.58,3.32,5.33,1222.86,4.75,8.05,173.8,0,0,545.67,1038.03,1069.88,19.6,417
2020/3/15 11:00,994.06,9.63,283.27,-2.4,42.69,11.99,5.12,6.87,3.21,5.15,1222.17,6.52,9.41,180,0,0,573.04,1087.26,1110.04,19.91,416.4
2020/3/15 11:10,993.99,9.95,283.6,-2.25,42.23,12.25,5.17,7.08,3.24,5.21,1220.67,5.86,8.13,185.8,0,0,578.67,1100.58,1126.45,20.15,416.2
2020/3/15 11:20,993.81,10.15,283.81,-2.35,41.36,12.42,5.14,7.28,3.22,5.17,1219.61,6.06,10.49,182.4,0,0,598.99,1138.61,1171.04,20.34,416.3
2020/3/15 11:30,993.68,10.08,283.75,-2.84,40.07,12.36,4.95,7.41,3.11,4.98,1219.84,7.95,10.97,181.4,0,0,563.98,1073.55,1167.57,20.48,416.3
2020/3/15 11:40,993.43,10.16,283.85,-2.87,39.77,12.43,4.94,7.48,3.1,4.97,1219.2,7.18,11.57,182.9,0,0,584.51,1115.25,1189.38,20.56,416.3
2020/3/15 11:50,993.32,10.47,284.17,-2.76,39.28,12.69,4.98,7.7,3.13,5.02,1217.71,5.77,8.25,182.1,0,0,588.13,1127.22,1186.87,20.56,416.3
2020/3/15 12:00,993.17,10.7,284.42,-2.63,39.04,12.88,5.03,7.85,3.16,5.06,1216.51,5.38,9.09,181.3,0,0,589.74,1129.15,1211.39,20.56,416.1
2020/3/15 12:10,993.06,10.81,284.54,-2.78,38.32,12.98,4.97,8,3.12,5.01,1215.93,5.82,8.93,173.5,0,0,583.5,1116.02,1179.15,20.6,416.2
2020/3/15 12:20,992.96,10.85,284.58,-2.77,38.27,13.01,4.98,8.03,3.13,5.02,1215.64,5.16,8.25,183.2,0,0,605.83,1159.65,1252.9,20.67,416
2020/3/15 12:30,992.87,11.24,284.98,-2.64,37.64,13.35,5.03,8.33,3.16,5.06,1213.84,5.4,8.05,194.3,0,0,607.04,1159.27,1256.76,20.78,415.7
2020/3/15 12:40,992.74,11.3,285.05,-2.72,37.27,13.41,5,8.41,3.14,5.03,1213.43,5.12,8.87,189.4,0,0,520.32,1000.58,1109.27,20.94,415.7
2020/3/15 12:50,992.58,11.3,285.07,-3,36.49,13.41,4.89,8.52,3.07,4.93,1213.29,5.8,10.01,183.3,0,0,516.9,996.52,1058.49,21.14,415.8
2020/3/15 13:00,992.47,11.27,285.05,-3.37,35.57,13.38,4.76,8.62,2.99,4.8,1213.34,6.66,9.73,187.3,0,0,526.76,1014.67,1082.05,21.33,415.7
2020/3/15 13:10,992.3,11.42,285.21,-3.39,35.17,13.52,4.75,8.76,2.98,4.79,1212.5,6.05,9.09,181.7,0,0,568.01,1088.22,1158.88,21.48,415.5
2020/3/15 13:20,992.06,11.61,285.42,-3.31,34.94,13.69,4.78,8.9,3,4.82,1211.38,5.31,9.61,187.8,0,0,545.47,1043.24,1183.4,21.6,415.3
2020/3/15 13:30,991.87,11.62,285.45,-3.93,33.31,13.7,4.56,9.13,2.87,4.6,1211.21,7.65,9.69,168.9,0,0,577.26,1103.86,1361,21.72,415.3
2020/3/15 13:40,991.76,11.75,285.59,-3.71,33.58,13.81,4.64,9.18,2.91,4.68,1210.49,5.79,8.37,180.8,0,0,602.01,1140.35,1370.66,21.84,415.3
2020/3/15 13:50,991.6,11.72,285.57,-3.44,34.35,13.79,4.74,9.05,2.98,4.78,1210.37,4.87,7.45,194.5,0,0,470.42,907.91,1186.49,21.96,415.1
2020/3/15 14:00,991.47,12.05,285.91,-3.37,33.79,14.09,4.76,9.33,2.99,4.8,1208.8,4.69,7.17,184,0,0,507.65,974.9,1102.7,22.09,415
2020/3/15 14:10,991.3,12.02,285.89,-3.98,32.32,14.06,4.54,9.52,2.86,4.58,1208.82,6.01,8.61,176.9,0,0,520.93,997.68,1066.99,22.26,414.9
2020/3/15 14:20,991.12,12.1,285.99,-3.81,32.57,14.14,4.6,9.53,2.89,4.65,1208.23,5.54,8.05,178.3,0,0,494.16,947.3,1021.62,22.43,414.8
2020/3/15 14:30,990.97,12.16,286.06,-3.8,32.48,14.19,4.61,9.58,2.9,4.65,1207.79,5.93,8.39,178,0,0,454.93,874.9,942.47,22.59,414.8
2020/3/15 14:40,990.94,12.21,286.11,-3.66,32.71,14.24,4.66,9.58,2.93,4.7,1207.52,5.08,6.95,196.6,0,0,419.72,806.76,924.13,22.73,414.7
2020/3/15 14:50,990.77,12.14,286.06,-3.71,32.73,14.17,4.64,9.53,2.92,4.68,1207.62,5.22,8.13,193.9,0,0,409.46,787.26,835.71,22.83,414.4
2020/3/15 15:00,990.69,12.26,286.18,-3.78,32.3,14.29,4.61,9.67,2.9,4.66,1207.03,5.87,8.09,181.3,0,0,450.7,859.07,903.47,22.91,414.4
2020/3/15 15:10,990.6,12.28,286.21,-3.77,32.28,14.31,4.62,9.69,2.9,4.66,1206.83,5.61,8.63,183.8,0,0,442.45,840.35,904.63,22.98,414.3
2020/3/15 15:20,990.58,12.54,286.47,-3.74,31.8,14.55,4.63,9.92,2.91,4.67,1205.7,4.64,6.93,185.6,0,0,425.15,809.65,842.28,23.04,414.4
2020/3/15 15:30,990.52,12.53,286.47,-3.86,31.55,14.54,4.59,9.95,2.89,4.63,1205.69,5.49,8.09,184.2,0,0,402.21,764.48,829.34,23.11,414.4
2020/3/15 15:40,990.44,12.41,286.36,-3.8,31.93,14.43,4.61,9.82,2.9,4.65,1206.09,5.68,9.13,182.7,0,0,359.96,685.71,777.61,23.21,414.2
2020/3/15 15:50,990.4,12.35,286.3,-3.6,32.55,14.37,4.68,9.69,2.94,4.72,1206.26,4.52,7.63,184.8,0,0,326.56,625.29,684.36,23.3,413.9
2020/3/15 16:00,990.3,12.47,286.43,-3.49,32.57,14.49,4.72,9.77,2.97,4.76,1205.62,4.38,6.73,189.9,0,0,319.72,610.23,649.03,23.35,413.8
2020/3/15 16:10,990.15,12.48,286.45,-3.55,32.4,14.5,4.7,9.8,2.96,4.74,1205.4,3.96,6.97,183,0,0,299.4,571.24,608.49,23.4,413.9
2020/3/15 16:20,989.99,12.68,286.66,-3.45,32.21,14.69,4.73,9.96,2.98,4.78,1204.35,5.16,7.79,179.2,0,0,246.68,473.94,584.17,23.47,413.8
2020/3/15 16:30,989.89,12.47,286.46,-3.68,32.1,14.49,4.65,9.84,2.93,4.7,1205.15,4.81,6.49,190.1,0,0,229.38,439.38,471.04,23.52,413.9
2020/3/15 16:40,989.85,12.42,286.41,-3.69,32.18,14.44,4.65,9.79,2.92,4.69,1205.31,4.1,6.13,191.3,0,0,213.48,408.11,426.64,23.53,413.9
2020/3/15 16:50,989.81,12.45,286.45,-3.62,32.3,14.47,4.67,9.79,2.94,4.72,1205.12,3.16,5.41,187.1,0,0,183.5,352.51,401.16,23.5,414.4
2020/3/15 17:00,989.65,12.3,286.31,-4,31.69,14.32,4.54,9.78,2.86,4.59,1205.62,4.63,6.93,181.5,0,0,143.06,274.9,301.93,23.47,414.2
2020/3/15 17:10,989.55,12.08,286.1,-4.07,31.99,14.12,4.52,9.6,2.84,4.56,1206.44,4.88,7.23,184.1,0,0,114.49,218.53,233.59,23.42,414.3
2020/3/15 17:20,989.54,11.91,285.93,-3.96,32.6,13.96,4.55,9.41,2.87,4.6,1207.13,3.98,7.05,191,0,0,96.78,182.43,203.67,23.32,414.4
2020/3/15 17:30,989.55,11.75,285.77,-3.94,33.02,13.81,4.56,9.25,2.87,4.61,1207.82,3.4,5.33,189.1,0,0,71.43,136.1,160.81,23.16,414.7
2020/3/15 17:40,989.46,11.59,285.61,-4,33.21,13.67,4.54,9.13,2.86,4.59,1208.4,2.97,4.97,189.1,0,0,57.34,108.69,129.15,22.97,415.4
2020/3/15 17:50,989.4,11.47,285.5,-4.22,32.92,13.56,4.46,9.1,2.81,4.51,1208.87,3.59,4.93,189.3,0,0,35.41,73.17,84.56,22.75,414.8
2020/3/15 18:00,989.36,11.29,285.32,-4.26,33.22,13.4,4.45,8.95,2.8,4.5,1209.59,2.96,3.84,194.3,0,0,23.14,49.23,61.58,22.51,415.5
2020/3/15 18:10,989.24,11.15,285.19,-4.27,33.5,13.28,4.45,8.83,2.8,4.5,1210.04,3.53,4.93,199.9,0,0,11.87,27.61,37.45,22.24,415.5
2020/3/15 18:20,989.28,10.98,285.02,-4.38,33.6,13.13,4.41,8.72,2.78,4.46,1210.83,3.68,5.71,201.3,0,0,2.82,11.78,18.53,21.96,415.4
2020/3/15 18:30,989.41,10.87,284.9,-4.45,33.68,13.03,4.39,8.64,2.76,4.44,1211.47,3.47,4.93,192.8,0,0,0,4.05,6.95,21.66,415.7
2020/3/15 18:40,989.49,10.73,284.75,-4.48,33.92,12.91,4.38,8.53,2.76,4.43,1212.17,3.47,5.29,195.2,0,0,0,1.16,2.51,21.36,416.2
2020/3/15 18:50,989.49,10.61,284.63,-4.6,33.86,12.81,4.34,8.47,2.73,4.38,1212.7,3.52,6.93,193.6,0,0,0,0,0,21.07,416.3
2020/3/15 19:00,989.57,10.5,284.51,-4.76,33.72,12.71,4.29,8.43,2.7,4.33,1213.29,3.16,4.57,200.7,0,0,0,0,0,20.81,416.1
